Gym_ID,Gym_Name,Brand,Parent_Category,Price_Tier,Gym_Format,Direct_Budget_Competitor,Major_Chain,Municipality,Market_Zone,Market_Zone_Assignment_Method,Market_Zone_Assignment_Distance_km,Address,Latitude,Longitude,Equipment_Access,Open_24_7_Status,Open_24_7_Flag,Personal_Training,Personal_Training_Flag,Group_Classes,Group_Classes_Flag,Women_Only_Area,Pool,Sauna,Tanning,Tanning_Flag,Hydromassage,Hydromassage_Flag,Parking,Google_Rating,Google_Review_Count,Source_URL,Source_Type,Amenity_Source_Level,Record_Source_Quality,Data_Collection_Date,Verification_Status,Notes,Review_Source,Review_URL,Review_Collection_Date,Review_Data_Status,Review_Confidence,Top_Positive_Review_Theme,Top_Negative_Review_Theme,Common_Complaint,Common_Strength,Customer_Satisfaction_Gap_Flag,Major_Chain_Verification_Level,Major_Chain_Verification_Method,Official_Locator_URL,Row_Level_Official_Verification_Status,Fresh_SerpApi_Checked_Date,Fresh_SerpApi_Status,Fresh_Location_Match_Status,Fresh_Match_Score,Fresh_SerpApi_Result_Title,Fresh_SerpApi_Result_Address,Fresh_SerpApi_Rating,Fresh_SerpApi_Review_Count,Fresh_Crossmatch_Action
GYM_FULL_0185,Hot Yoga,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,Kingston,South Kingston,Nearest market-zone centroid within municipality,2.52,"Hot Yoga, 80, Princess Street, Sydenham, Kingston, Eastern Ontario, Ontario, K7L 1A6, Canada",44.2313433,-76.4818351,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,5,126,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0186,Tallack Martial Arts,Local / Independent,Boutique/Specialty,Premium/Specialty,Boxing/Martial arts fitness,No,No,Kingston,West Kingston,Nearest market-zone centroid within municipality,0.57,"Tallack Martial Arts, 2777, Princess Street, Sutton Mills, Kingston, Eastern Ontario, Ontario, K7P 2N4, Canada",44.2590715,-76.5809635,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4,27,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0187,Martial Arts Axis,Local / Independent,Boutique/Specialty,Premium/Specialty,Boxing/Martial arts fitness,No,No,Kingston,South Kingston,Nearest market-zone centroid within municipality,1.83,"Martial Arts Axis, 629, Division Street, Kingscourt, Kingston, Eastern Ontario, Ontario, K7K 2L9, Canada",44.2477289,-76.4955082,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,3.5,2,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0188,World Gym,World Gym,Budget/Mid Chain,Budget/Mid,Big-box gym,Yes,Yes,Greater Sudbury / Grand Sudbury,South Greater Sudbury / Grand Sudbury,Nearest market-zone centroid within municipality,2.35,"World Gym, 40, Elm Street, Sudbury, Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, P3C 1S8, Canada",46.494207,-80.9929216,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,3.5,117,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official World Gym locator available; current rows need row-level official page matching.,https://www.worldgym.com/locations/,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0189,GoodLife Fitness,GoodLife Fitness,Full-Service Chain,Mid/Premium,Full-service chain gym,No,Yes,Greater Sudbury / Grand Sudbury,East Greater Sudbury / Grand Sudbury,Nearest market-zone centroid within municipality,1.02,"GoodLife Fitness, 2015, Lasalle Boulevard, New Sudbury, Sudbury, Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, P3A 2A3, Canada",46.5214234,-80.9251532,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.1,273,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official GoodLife club locator available; current rows remain mostly open-source and need row-level official page matching.,https://www.goodlifefitness.com/clubs.html,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0190,McClelland Squash & Fitness Centre,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Greater Sudbury / Grand Sudbury,South Greater Sudbury / Grand Sudbury,Nearest market-zone centroid within municipality,4.87,"McClelland Squash & Fitness Centre, Garrow Drive, Copper Cliff, Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, P0M 1N0, Canada",46.4744966,-81.0655861,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4,7,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0191,Falconbridge Fitness Centre,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Greater Sudbury / Grand Sudbury,East Greater Sudbury / Grand Sudbury,Nearest market-zone centroid within municipality,10.26,"Falconbridge Fitness Centre, 63, Edison Road, Falconbridge, Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, P0M 1S0, Canada",46.5786258,-80.8148242,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.5,30,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0192,Orangetheory Fitness,Orangetheory Fitness,Boutique Chain,Premium,Boutique group training,No,Yes,Greater Sudbury / Grand Sudbury,East Greater Sudbury / Grand Sudbury,Nearest market-zone centroid within municipality,3.64,"Orangetheory Fitness, Normandy Court, New Sudbury, Sudbury, Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, P3A 4V4, Canada",46.523394,-80.9603866,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.6,107,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official Orangetheory locator available; current rows need row-level official page matching.,https://www.orangetheory.com/en-ca/locations,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0193,Planet Fitness,Planet Fitness,Budget Chain,Budget,Big-box budget gym,Yes,Yes,Greater Sudbury / Grand Sudbury,East Greater Sudbury / Grand Sudbury,Nearest market-zone centroid within municipality,2.53,"Planet Fitness, Peel Street, New Sudbury, Sudbury, Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, P3A 1Z2, Canada",46.5191287,-80.9466971,Yes,Unknown,0,Yes / fitness training,1,Limited / PE@PF training,1,Unknown,No,No,Black Card Spa amenity at many clubs,1,Black Card Spa amenity at many clubs,1,Needs location verification,3.8,129,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official Planet Fitness pages used for named official rows; remaining rows need official locator confirmation.,https://www.planetfitness.ca/clubs/on,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0194,Zen Fitness,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Greater Sudbury / Grand Sudbury,South Greater Sudbury / Grand Sudbury,Nearest market-zone centroid within municipality,1.84,"Zen Fitness, 158, Durham Street, Sudbury, Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, P3E 5M7, Canada",46.4898241,-80.9948295,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.1,27,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Likely match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Likely match,Likely match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
